date,news_text
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,Tim Cook of $AAPL pays over $4200 per customer acquisition from Beats By Dre. It will take 58 yrs to recoup invest
2015/11/19,RT @philstockworld: Federally Fueled Thursday - Gobbledygook in the Fed Minutes! $AAPL $QQQ $WSM $CRM $BBY --
2015/11/19,"$AAPL we will close the gap and go back to the 120's... if you want to make easy money, buy now and sell around 122 or even 124"
2015/11/19,notyourcountry: RT andreascseh: Skyrocketing #Apple's real #iPhone sales #growth is around 7% yoy $GS $AAPL …
2015/11/19,"sautterlas65: Sell $AAPL June17, 2016 PUTS Strike $115 bid 8.25, Yield Boost 7% at Bid ann., Impl. Volatility 27%"
2015/11/19,"Apple is quietly up more than 7% this week alone.

Goldman recently added $AAPL to its conviction buy list. CHART:"
2015/11/20,bosocial: Gain from movement in these buzzing assets $AAPL $CSCO $DJIA $NDX $USDJPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,Sourcingstocks: $AAPL Stock Guy777: Wow! 61% of iPhone users have six series iPhones
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,tradewithjoe: Scanning For Doubles -
2015/11/20,ReadtheChart: allstarcharts $AAPL
2015/11/20,$FB $NFLX $GOOGL $AAPL will be taking me to the glory land over the next few months!
2015/11/20,#Apple: #iPad Pro Is A Bust $aapl
2015/11/20,"RT @GriffHernandez: Reminder to $GTATQ $AAPL ASF Furnaces: Mesa FTZ 221 will lower the cost basis for all Tier 1, 2, &amp; 3 Mesa ASF $BABA htt…"
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,"MajorLtrading: $2,000 a day keeps a real job away. Watch Eric show you how he put on another $2,000 trade. $AAPL $…"
2015/11/20,"RT @wlstcom: Fitbit, Apple Watch demand up ahead of holidays $AAPL"
2015/11/20,mccaster08dl: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $…
2015/11/20,Apple: Slowdown In India?
2015/11/20,Consider 3m For Its Solid All Around Performance
2015/11/20,"RT @MorpheusTrading: $AAPL approaches test of 50-day MA for third time in past 6 weeks, increasing odds of a breakdown on each test (big re…"
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,SentiQuant: sentishiftup $VXX $BIIB $SPX $VRX $AAPL #FinTech #FinServ
2015/11/20,@HalftimeReport @CNBC @kevinolearytv $AAPL $119 LONG Apple TV live streaming 2016 MT @space_menagerie Margins expanding. He hasn't a clue.
2015/11/20,bosocial: RT PortfolioBuzz: See why these assets are trending in 1 watchlist $AAPL $DAX $FBEC $GOOG $UNH … … …
2015/11/20,Benefits Of Apple Enterprise Deals Flow One Way
2015/11/20,vanderhorstn: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $…
2015/11/20,toptickertweets $AAPL $KBIO $SPY $DAX $SRPT #FinTech #FinServ
2015/11/20,BayStreetBlog: Do Apple special events affect Apple shares?
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,DozenStocks: Dow #Stocks Trend $KO $BA $DIS $TRV $HD $JNJ $V $INTC $JPM $PG $MCD $MRK $MSFT $UTX $GE $AAPL $GS $WM…
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,petrakeist: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SP…
2015/11/20,"RT @markelizondo521: Fri, 20 Nov 2015 03:30:00 GMT Top 10 Hottest Stocks .. $IBM, $GOOGL, $AAPL, $TSLA, $FB, .."
2015/11/20,Apple: iPad Pro Is A Bust
2015/11/20,"$AAPL I don't get people complaining, was 110.75 not too long ago, this is an ATM, sorry if you can't make $$. Close between 119/120."
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,"FOLD Amicus Therapeutics, Inc. Investor Opinions"
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @kthirum1: startup124: RT MobilePotpurri: #FirstAlert's #OneLink: a #HomeKit competitor to #NestProtect? #Nest $AAPL $GOOG #S…
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,STERLINGMHOLMES: Via STERLINGMHOLMES: Via BUZZ_Just_In: Track trending assets in 1 watchlist $DJIA $GOOGL $AAPL $E…
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,lucidohaskeq50: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX…
2015/11/20,palazzo8do: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SP…
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,Intel's mobile dig won't top Apple supplier Qualcomm
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,lyonsbulao84: RT Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $…
2015/11/20,"Closed Sell 1000.0 Lots #EXXON 80.44 for +31.0 pips, total for today +31.0 pips $EURUSD $AAPL $SPY"
2015/11/20,andreascseh: BiotechPays HalftimeReport kevinolearytv China is dead India is dying $AAPL is a ponzi fraud
2015/11/20,JohnyTradr: Is Monster Beverage Overvalued?
2015/11/20,traderclubtirol: RT godmodetrader: Das Ende von PayPal und #Visa? #b?rse #finanzen $AAPL
2015/11/20,"Fri, 20 Nov 2015 01:35:00 GMT Top 10 List is out: $GS $TSLA $AAPL $AMZN $GOOGL .."
2015/11/20,"$COBI recovering EOD

 $ARCSD  $BIEI $KBIO $OWOO $GLDG $HART $MJNA $HEMP $BTFL $WRFX $CAPV $SLNN $GNPT $AAPL $GOOG $AVXL $AEZS $BBRY $WYNN"
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: Join us every weekday morning at 8:30 to strengthen your trading game while making money! @TSXtrad3r $AAPL $SPY
2015/11/20,$AAPL - Intel Corp.’s Biggest Kaby Lake Chip Could Be a Great Fit for Apple Inc.’s Next 5K iMac
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,RT @Martin_VanA: This is what we do. Pretty much daily. Come and try it out.. For Free!  $AAPL $VXX $SPY $QQQ $AAPL $FB
2015/11/20,etfguide: STOP overpaying for investment advice. Here's the fix:
2015/11/20,$GBSN short this nonsense please.... #pennystocks #stocks #stockmarket $AAPL
2015/11/21,#Earnings for week of 11/23 to 11/27
2015/11/21,RT @IHNewsDesk: GLD SPDR Gold Trust Shares Open
2015/11/21,"AAPL Apple, Inc. Prev Close"
2015/11/21,"Man swings samurai sword at Apple store, terrifies customers $AAPL"
2015/11/21,"RT @markelizondo521: Fri, 20 Nov 2015 23:20:21 GMT Top 10 Hottest Stocks .. $IBM, $GOOGL, $AAPL, $TSLA, $FB, .."
2015/11/21,$AAPL Technical Analysis Video 11/20/2015
2015/11/21,"RT @markelizondo521: Sat, 21 Nov 2015 01:05:21 GMT Top 10 Hottest Stocks .. $IBM, $GOOGL, $AAPL, $TSLA, $FB, .."
2015/11/22,Gain from movement in these buzzing assets #FTSE100 $AAPL $DAX $EURUSD
2015/11/22,Sunday links: picking pickers:
2015/11/22,TSLA Tesla Motors Inc. Bid
2015/11/22,$AAPL mick: Apple Inc. ($AAPL): mick
2015/11/22,Apple's recent move higher could run out of steam at the end of November $AAPL
2015/11/22,@ymscapital @redacre @JacobPlieth you should do your DD and avoid asking the general public questions on how to invest. $TSLA $AAPL
2015/11/22,@SHIAMANI   @TalkMarkets: How Not to Lose a Fortune Shorting Stocks $LL $VRX $AAPL
2015/11/23,Day 1 - AAPL $AAPL
2015/11/23,SMN ProShares UltraShort Basic Materials Last Trade
2015/11/23,Holiday Seen as Inflection Point for Apple Watch $AAPL - Analyst
2015/11/23,"@RiskReversal Fitbit, Apple Watch demand up ahead of holidays"
2015/11/23,$BAC News: "Actives on open @ CBOE: $AAPL $FB $BAC $MSFT $PFE $AMZN $DIS $GE …"
2015/11/23,Apple Will Soar After Solving This One Problem $AAPL
2015/11/23,"RT bosocial: #Apple -- among #cheapest P/E fwds. in #technology #stocks 
$AAPL #tech #DOW #Nasdaq $DJI $DJIA $NDX"
2015/11/23,Monitor your watchlist of assets for tweets- US Tech Giants
2015/11/23,$AAPL:US Apple wins patent trial against Pendrell subsidiary #APPLE INC
2015/11/23,Morning Traders! Watching $CANF $KBIO $MCUR $CLDX
2015/11/23,"FB Facebook, Inc. Current Price"
2015/11/23,"Taarriqq: $QQQ DOUBLE TOP TO WATCH, CAN BE BEARISH FOR TECH STOCKS AS U SEE $AAPL $TWTR $SWKS  $NXPI $FB  R WEAK"
2015/11/23,bosocial: bosocial: Gain from movement in these buzzing assets $GAZP $AAPL $DAX #Greececrisis $TSLA … … …
2015/11/23,RT @chrismarriott: Join @chrismarriott &amp; @tintedgreen for $AAPL Pay #Netflix #iPadPro #AppleCar #infosec #AppleCoreRot #Surface #Priv https…
2015/11/23,"RT @UPTRENDZz: $SCIE STRAP UP

$BIEI $KBIO $OWOO $CAPV $HART $MJNA $HEMP $BTFL $WRFX $PVSP $SLNN $GNPT $AAPL $GOOG $TDEY $PYPL"
2015/11/23,bosocial: Gain from movement in these buzzing assets #Greekdebt $AAPL $DAX $RGZPF $TSLA
2015/11/23,"RT @GEQSense: 2 SPOTS Left for Trader Classes. 

These will go fast. 

Contact us to sign up today!"
2015/11/23,$AAPL DISCHINO: Look at the news above...i7 might be waterproof.: DISCHINO
2015/11/23,Apple Stock Price: 117.69 #apple $AAPL
2015/11/23,See why these assets are trending in 1 watchlist $AAPL $DB $GAZP $TSLA
2015/11/23,"bosocial: Mathiaspau: RT bosocial: #Apple -- among #cheapest P/E fwds. in #technology #stocks 
$AAPL #tech #DOW #Nasdaq $DJI $DJIA $NDX … …"
2015/11/23,MT__Bigsky: $SPY $ES_F 'No Brainer' $AAPL Rejection 120 &amp; 200dma
2015/11/23,"Mathiaspau: RT bosocial: #Apple -- among #cheapest P/E fwds. in #technology #stocks 
$AAPL #tech #DOW #Nasdaq $DJI $DJIA $NDX … … … … …http…"
2015/11/23,Watch the iPad Pro go toe-to-toe with a MacBook Pro when exporting 4K…
2015/11/23,"$ATVI Filings Updated Monday, November 23, 2015 12:59:23 PM $KRE $XLB $AAPL $IBB"
2015/11/23,RT @ivanhoff: New all-time highs for Amazon. Here's $AMZN vs $AAPL since their IPOs.
2015/11/23,"theflynews: Apple survey sends positive sign on upgrade frequency, says Piper Jaffray $AAPL: Full Story"
2015/11/23,kthirum1: InvestHuddle: #Update Cierre #Stocks Major News $AGN -3.17% $PFE -2.71% $AAPL -1.27% $AMZN +1.51% $GME -4.04% $CMG +4.34% $WMT +0…
2015/11/23,"$AAPL $PFE:

Pfizer’s Viagra Tax Dollars Head to Dublin as U.S. Loses Again:"
2015/11/23,RT @ADVFNplc: $AAPL - Apple's New Rumored Service Could Be Bad News for PayPal
2015/11/23,toptickertweets $DAX $SPY $AGN $PFE $AAPL #FinTech #FinServ
2015/11/23,$AAPL - Shares in Kainos Fall as Profit Dips -- Update
2015/11/23,Leaked screenshots show that Apple is working on a troubleshooting app $AAPL
2015/11/23,"$AAPL Apple Inc. (NASDAQ:AAPL) Trading Outlook, Forecast Cloud"
2015/11/23,Tickers trending on TWTR in last 1 hour $AAPL $BHI $DB $DJIA $PANW
2015/11/24,See why these assets are trending in 1 watchlist $AAPL $DJIA $NIFTY $Nikkei $SENSEX
2015/11/24,"RT @markelizondo521: Tue, 24 Nov 2015 11:47:25 GMT Top 10 Hottest Stocks .. $IBM, $GOOGL, $AAPL, $TSLA, $FB, .."
2015/11/24,cj7758: RT SAlphaAAPL: Decoding Apple's North San Jose Land Mystery
2015/11/24,RT @alphatrends: VIDEO
2015/11/24,AppleNewsOutlet: RT LearnBonds: Apple Inc. Watch Gets AI Boost as “Holiday Inflection” Looms
2015/11/24,RT @kthirum1: diggingplatinum: RT iliganonko: PortfolioBuzz: CityFALCON score gives top rated news for FREE #bigdata $AAPL $TSLA…
2015/11/24,kthirum1: BUZZ_Just_In: See why these assets are trending in 1 watchlist $VRX $AAPL #Greferendum $DB $DJIA …
2015/11/24,olyant75: $AAPL - Apple Pay Aims to Launch in China by February
2015/11/24,NASDAQPlays: RT mjcharts: Join
2015/11/24,NASDboy: $AAPL red now lmao
2015/11/24,Apple Pay reportedly launching in China by February $AAPL
2015/11/24,kthirum1: BUZZ_Just_In: Tickers trending on TWTR in last 1 hour $Nikkei $USDJPY $USDCAD $EURUSD $AAPL …
2015/11/24,kthirum1: kthirum1: larryyang888: RT ShayneHeffernan: $AMZN $WMT $AAPL $GPRO Tough Christmas for Retailers in the …
2015/11/24,$AAPL News: "The New Apple IPad Pro Appears Targeted At Amateurs $AAPL #APPLE"
2015/11/24,BinaryTrading13: RT
2015/11/24,kthirum1: kthirum1: kthirum1: kthirum1: kthirum1: iMachi315: $AAPL Why does Apple always do this!!
2015/11/24,RT @SAlphaAAPL: 2016 Will Be Apple's Biggest Year
2015/11/24,The End of the PC? $AAPL $MSFT #tech #wintel
2015/11/24,"UPTRENDZz: $RXMD $SUNE $DBMM $SBFM looking awesome!

$SUNE $HART $HEMP $HPTG $KBIO $CAPV $GNPT $AAPL $GOOG $AGN $GPRO $GBSN $GSAT $AMDA $FN…"
2015/11/24,ELPfan: Is Adele Proving Apple's Music Strategy Is Wrong?...
2015/11/24,CMLviz: $AAPL The Most Absurd Dominance Ever
2015/11/24,"HomeDayTrading: Stocks in play 24 de noviembre 2015:
$AAPL $FB $TWTR $TIF $XRX $VRX $AEZS $KBIO $SUNE $X $DLTR $CA…"
2015/11/24,"Tue, 24 Nov 2015 14:19:23 GMT The Results Are Out! $AAPL, $TSLA, $GS"
2015/11/24,"Tue, 24 Nov 2015 14:10:10 GMT The Results Are Out! $AAPL, $TSLA, $GS"
2015/11/24,"Tue, 24 Nov 2015 14:17:41 GMT Top 10 List is out: $GS $TSLA $AAPL $AMZN $GOOGL .."
2015/11/24,"SFinanciers: How can the recent terrorist attacks affect shares of $GOOG, $AAPL, $MSFT, $TWTR , and $FB ? Read abo…"
2015/11/24,$AAPL Apple reportedly aiming for China Apple Pay launch in February
2015/11/24,"$SBFM Holding 4 mil Cancer Patent 
#cancer #FDA #stocks  $BIEI $KBIO $SUNE $RXMD $HART $MJNA $HEMP $AEZS $SLNN $GNPT $AAPL $GOOG $FBEC"
2015/11/24,"Tue, 24 Nov 2015 16:42:42 GMT Top 10 List is out: $GS $TSLA $AAPL $AMZN $GOOGL .."
2015/11/24,"Tue, 24 Nov 2015 16:29:45 GMT Top 10 List is out: $GS $TSLA $AAPL $AMZN $GOOGL .."
2015/11/24,fredezl35: mjcharts: Join
2015/11/24,"Hm. Since Apple booked $56B revs for China...

Say $35B is iPhone to be conservative...of which 60% is the 6...

~30M 6/+ units FY15?

$AAPL"
2015/11/24,JohnyTradr: Farmland: A Growing Investment Option
2015/11/24,"markf1988_tw: $GLD update: $SPY $AAPL $GLD IsItDownRightNow reports that Stocktwits is down. It appears to be up, …"
2015/11/24,"mckeevjm: I remember last year when people doubted $AAPL before #BlackFriday . Are you guys silly, what are you smoking! ????+??=??"
2015/11/24,2016 Won't Be Apple's Biggest Year
2015/11/25,DUST Direxion Daily Gold Miners Bear 3x Shares % Change
2015/11/25,kthirum1: kthirum1: bosocial: Screen through high rated articles for US Tech Kings at once $AAPL $GOOG $FB …
2015/11/25,"StockWebTrading: $AAPL $AMAT $AMGN $AMTD $AMZN $ATVI Trade long and short positions from the #NASDAQ, up to 190% since 2011. …"
2015/11/25,Apple Inc. (AAPL) iPad Pro Reaction Was Full of Problems $AAPL #Apple iPadPro
2015/11/25,$AAPL - Apple Music Comes to Alphabet's Android
2015/11/25,RT @SentiQuant: toptickertweets $DAX $AAPL $SPY $AEMD $FB #FinTech #FinServ
2015/11/25,Pre Thanksgiving Update for : Apple Incorporated(NASDAQ:AAPL)
2015/11/25,RT @karenmpd: Apple Pay is coming to China:
2015/11/25,Paylocity: Tapping A High Growth Market
2015/11/25,"kthirum1: kthirum1: BUZZ_Just_In: Access curated tweets- high relevancy, less spam- US Tech Giants"
2015/11/25,"lookn4wins: AAPL Apple, Inc. Shares"
2015/11/25,Apple Music Comes to Alphabet's Android $AAPL
2015/11/25,Report: Apple to begin using OLED iPhone displays in 2018 $AAPL $LPL $OLED
